1-1,DCC Notes,"τῶν ὄντων: “of existent things” or “of things which exist”; to Stoics, for something to exist it must be corporeal. The Stoics even considered the soul corporeal (albeit of very refined πνεῦμα), which earlier philosophers regarded as incorporeal. The only incorporeals which they admitted were place, void, time, and the λεκτόν (lekton, pl. lekta), a “sayable,” which includes everything from a subject or predicate to statements.
τὰ μέν ἐστιν: a neut. pl. subject, regarded as a collective or singular idea, takes a singular verb (G. 496; S. 958).
ἐφ᾽ἡμῖν: “in or under our control,” “up to us,” a phrase that recurs frequently in this work (LSJ ἐπί B.I.g)
ὅσα ... ἔργα: supply ἐστι for both clauses ending with ἔργα.
ὁρμή: “impulse” is directed toward τὰ καθήκοντα (“appropriate actions”). See Introduction, Positive and Negative Impulse.
ὄρεξις: “desire” is directed toward the good or a supposed good.
ἔκκλισις: “aversion” is the avoidance of an evil or a supposed evil.
ἑνί λόγῳ: “in a word,” “in short”
δόξαι: “reputation,” “the opinion which others have of you,” usually good, so the meaning shades into “honor,” “glory” (LSJ δόξα III).
ἀρχαί: “political offices,” “magistracies,” (LSJ ἀρχή II.3) things highly coveted by members of the Roman elite."
1-2,DCC Notes,"φύσει: “by nature.” The goal of the Stoics is to live in harmony with nature. For the Stoics, nature refers to the universe rationally ordered and guided by the Stoic god. Humans’ place in the universe is to play the part of a rational moral being. Thus, in most respects the natures of man and the universe coincide. When Epictetus here says that things which are in our control are free by nature, he implies that the divinity has ordained this for us.
ἐλεύθερα, ἀκώλυτα, ἀπαραπόδιστα: the last two adjectives show that the Stoic concept of freedom involves freedom from obstruction, but for the Stoics freedom also allows you to do things that are in your power. Thus, freedom for the Stoics encompasses both freedom to and freedom from, two important ways in which freedom is understood. Long (2018, xvi–xx) points out how innovative this philosophical position is. True freedom is internal, as opposed to the external political/societal freedom of free citizens and slaves. From the Stoic viewpoint, a free citizen can be enslaved to passions, while a slave can be free from them."
1-3,DCC Notes,"μέμνησο: > μιμνήσκω, 2 sg. perf. mid. imper. The form recurs frequently in this work.
οἰηθῇς: > οἴομαι, 2 sg. aor. dep. subj. in the protasis of a future more vivid condition (G. 650; S. 2291.3a).
ἐμποδισθήσῃ and ταραχθήσῃ: 2 sg. fut. pass. ind., beginning the apodosis of the condition.
μέμψῃ: 2 sg. fut. dep. ind.
καὶ θεοὺς καὶ ἀνθρώπους: “both … and …”
τό ... ἀλλότριον: supply οἰηθῇς and εἶναι.
οὐδείς …. οὐδέποτε: after οὐ, alone or in composition, a compound of οὐ repeats and strengthens the negation, rather than turning it into a positive. “no one will ever ...”; so also with οὐ μέμψῃ οὐδένα below (G. 487; S. 2761).
τινί: “anyone,” dat. object of ἐγκαλέσεις.
οὐδὲ ἕν: = “not (even) one thing.”
πείσῃ: > πάσχω, 2 sg. fut. mid. ind."
1-4,DCC Notes,"τηλικούτων … ἐφιέμενος: the participle is causal: “since you desire such great things,” “given that you have such lofty aims.” The reference is to “the things in your control” discussed in the previous section.
οὐ δεῖ: “it is necessary that ... not.” The negative goes with μετρίως κεκινημένον ἅπτεσθαι (S. 2693 and 2714b).
οὐ ... μετρίως κεκινημένον: “moved not in a moderate way,” i.e., “not half-heartedly” κεκινημένον is perf. mid. part., acc. masc. sing., with an implied σε as the antecedent.
αὐτῶν: “those things,” referring to τηλικούτων, which in turn refers to “things in your control.”
τὰ μὲν … τὰ δὲ: “some things … other things,” referring to worldly aims like wealth and political power.
ἀφιέναι παντελῶς … ὑπερτίθεσθαι πρὸς τὸ παρόν: ἀφιέναι and ὑπερτίθεσθαι are infinitives dependent on δεῖ.
καὶ ταῦτα … καὶ ἄρχειν καὶ πλουτεῖν: “both these things (things in your control) and political power and wealth”; the emphasis is on καὶ … καὶ.
θέλῃς: 2 sg. pres. act. subj. in a future more vivid condition (G. 650; S. 2291.3a). θέλω is a form of ἐθέλω that appears as early as Homer and is regularly employed in later Greek writers such as Epictetus, except when the verb is augmented, e.g. ἤθελον.
τυχόν: adverbial, “perhaps, by chance, probably”
αὐτῶν τούτων: “these very things,” i.e., wealth and political power
τεύξῃ: > τυγχάνω, 2 sg. fut. mid. ind. “obtain” + gen.
τῶν προτέρων: “the former things,” i.e., things in your control
τὸ … ἐφίεσθαι: art. infin., best translated as a gerund: “aiming” (G. 574–575; S. 2025). τὸ ἐφίεσθαι is the object of διά: “through (because of) also (καί) aiming at the former (things).”
πάντως γε μὴν … ἀποτεύξῃ: “but you will certainly fail to obtain.” γε μὴν creates an emphatic contrast with preceding μέν clause. See Denniston (1954, 347–348). ἀποτεύξῃ: > ἀποτυγχάνω, 2 sg. fut. mid. ind.
ἐκείνων … δι' ὧν μόνων: “those things (things in your control) through which alone”"
1-5,DCC Notes," Epictetus ends this opening chapter by encouraging you to evaluate your impressions (φαντασίαι) to determine whether they are about things under your control or not. Epictetus tells us that we must practice this (μελετᾶν; the noun form is μελέτη; elsewhere he speaks of this practice as ἄσκησις). For more on these concepts, see the Introduction, Assent.
μελέτα: > μελετάω, 2 sg. pres. act. imper. Note the accent; for the imperative, the accent falls on the penult: μελέτα+ε = μελέτα; for 3 sg. ind., the circumflex would appear on the ultima with the iota subscript: μελετά- + ει = μελετᾷ (G. 313; S. 53 and 385).
φαντασία: “impression”: The term covers not only our perceptions (“Here is money”), but also judgments about the perceptions (“Money is a good thing” and “One should pursue money.”) If someone assents (συγκατατίθεσθαι) to the latter judgment (the expression of a desire), then it will generate an impulse, and the person will act on this desire. For more on impressions, see the Introduction, Assent.
οὐ πάντως τὸ φαινόμενον: “not at all what you appear to be” (LSJ φαίνομαι II).
τοῖς κανόσι τούτοις οἷς ἔχεις: “with these rules which you have.” Here, as often, the relative pronoun has been attracted into the case of its antecedent (κανόσι > κανών). If the relative had not been attracted into the case of the antecedent, the phrase would read: τοῖς κανόσι οὓς ἔχεις. It is especially common for the accusative case to be attracted into the genitive or dative (G. 613b; S. 2522).
κἄν: = καί + ἐάν (“and if” or “even if”), a very common contraction in this work
ᾖ: > εἰμί, 3 sg. pres. act. subj. in a conditional + imperative construction.
ἔστω: > εἰμί, 3 sg. pres. act. imper.
τό διότι: “the reason/statement that”
πρόχειρον ... ἐμέ: (literally) “let the statement be at hand that it (the presentation) is nothing to me.” That is, “be ready to recognize that it has nothing to do with you” (Smith 2014)."
2-1,DCC Notes,"μέμνησο: : > μιμνήσκω, 2 sg. perf. mid. imper
τὸ ἐπιτυχεῖν … τὸ μὴ … περιπεσεῖν: articular infinitives (G. 574–575; S. 2025).
ὀρέγῃ: > ὀρέγω,  2 sg. pres. mid. ind. The antecedent of the relative οὗ has been omitted (S. 2509): “(that) which.” It is common for the antecedent to be omitted if it is a demonstrative pronoun.
ἀτυχής ... δυστυχής: “unfortunate” ... “misfortunate.” The distinction is obscure, but Long (2018) may be right in translating these words as “unfortunate” and “miserable” respectively, implying that there are degrees of misfortune; encountering what you do not want is worse than not obtaining what you want. However, such a distinction can only be from the viewpoint of the non-philosopher in relation to things outside his control.
ἂν: a contracted form of ἐάν, “if” (long alpha), commonly seen in Plato. Not to be confused with the more common modal particle ἄν (short alpha) used with potential optatives, contrafactual conditionals, etc. (see LSJ ἄν at the very end of the entry, and ἐάν).
ἐκκλίνῃς: > ἐκκλίνω, 2 sg. pres. act. subj. in a future more vivid condition introduced by ἂν (“if”) (G. 650; S. 2291.3a).
τὰ παρὰ φύσιν τῶν ἐπὶ σοί: “what is unnatural among those things that are under your control,” (Oldfather 1928);  “those undesirable conditions that are up to us” (Smith 2014).
οὐδενὶ ὧν: the relative is attracted into the case of the omitted antecedent. One might expect οὐδενὶ ἐκείνων ἃ (“nothing of thοse [things] which”) but the general antecedent must be supplied here from context. It is very common for the antecedent to be omitted if it is a demonstrative pronoun (G. 613.b and 614; S. 2522 and 2509). Compare 1.5 where attraction of the relative pronoun occurs, and the antecedent is present (τοῖς κανόσι οἷς ἔχεις).
περιπεσῇ: > περιπίπτω, 2 sg. fut. mid. ind."
2-2,DCC Notes,"ἆρον: > αἴρω, 2 sg. aor. act. imper., “remove”; first aorist with the sigma dropping out after the liquid (G. 328; S. 544c).
ἐπὶ τοῦ παρόντος: “for the present,” “for the time being” (LSJ πάρειμι [εἰμί sum] II)
ἄνελε: > ἀναιρέω, 2 sg. aor. act. imper., “remove,” “put off,” “suspend.” Since desiring what is right is the most important element of Stoic ethics, Epictetus here advises that students put off or suspend desire until they have established a firm understanding and foundation of what is good. Cf. Diss. 3.12.8, where Epictetus maintains that the one in training (ἀσκητής) not employ his desire, and use his aversion toward things which are in his volition, i.e., under his control. Cf. also Diss. 1.4.1. Apparently, it is easier for students to know what to avoid.
ὀρέγῃ: > ὀρέγω, 2 sg. pres. mid. subj. in a conditional + imperative construction. Here ἀτυχεῖν ἀνάγκη is equivalent to the imperative.

τῶν τε ἐφ᾿ἡμῖν ... πάρεστι: a clearer word order would be: οὐδὲν τῶν τε ἐφ' ἡμῖν, ὅσων ὀρέγεσθαι καλὸν ἄν (sc. εἴη), οὐδέπω σοι πάρεστι, “none of the things that are up to us, and which it would be proper to desire, is yet within your reach” (Smith 2014). πάρεστι: see LSJ πάρειμι [εἰμί sum] II. The infinitive ὀρέγεσθαι explains the adjective καλόν (S. 2001 and 2002).
τῷ ὁρμᾶν καὶ ἀφορμᾶν: “use only positive and negative impulses.” The articular infinitives are objects of χρῶ (> χράομαι, 2 sg. pres. mid. imper.), which takes a dative. Since the true Stoic “desire”—goodness of character—is not yet within the grasp of beginning students, they must for now rely on “impulses” regarding what it is reasonable to aim at in the external sphere, where the outcome is not “up to us.” (Smith 2014)
μεθ' ὑπεξαιρέσεως: “with reservation.” One should perform appropriate action (the object of impulse) with the knowledge that it may not be fulfilled. For example, one may love one’s spouse or child and act in such a way to ensure a long and healthy life for them, all while knowing that they are mortal and thus subject to death and disease. See the next chapter for more on this."
3-1,DCC Notes,"Ἐφ' ἑκάστου τῶν ψυχαγωγούντων: “in the case of each of the things that attract you”
μέμνησο: > μιμνήσκω, 2 sg. perf. mid. imper.
ἀπὸ τῶν σμικροτάτων ἀρξάμενος: “starting with the smallest things.” In Attic prose, the middle of ἄρχω is more frequent, especially where personal action is emphasized. In Diss. 3.24.84 Epictetus suggests that we practice from morning to night, evaluating all things that we love or find useful, starting from the smallest things (the first example being a pot). σμικροτάτων = μικροτάτων, the superlative of μικρός -ά -όν
ἂν ... στέργῃς: “if you love.” ἂν = ἐάν. στέργῃς: 2 sg. pres. act. subj. in a generalized proposition followed by an imperative, one of the most characteristic types of sentences in Epictetus. While this construction might be termed a “present general” or “future more vivid” condition, for Epictetus the temporal aspect is less important than the atemporal moral situation or role. The sequence of thought is “if x (non-specific) happens or is the case, then do y.” I refer to this construction as “conditional + imperative.” Supply μέμνησο ἐπιλέγειν as the imperative of the apodosis. Frequently στέργω refers to the mutual love of parents and children, less often to that of husband and wife.
καταγείσης: > κατάγνυμι, aor. pass. part. in a genitive absolute (G. 589–590; S. 2070), functioning as a conditional: “if (or when) the pot breaks.”
ταραχθήσῃ: > ταράσσω, 2 sg. fut. pass. ind.
καταφιλῇς: > καταφιλέω, 2 sg. pres. act. subj. in a conditional + imperative construction.
ὅτι ἄνθρωπον καταφιλεῖς: supply μέμνησο ἐπιλέγειν before ὅτι.
ἀποθανόντος: > ἀποθνήσκω, aor. pass. part. in a genitive absolute (G. 589–590; S. 2070). The masculine participle is functioning generically and can refer to either the wife or child under consideration (S. 1015). The clause functions as the protasis of a future more vivid condition."
4-1,DCC Notes,"μέλλῃς: > μέλλω, 2 sg. pres. act. subj. in a conditional + imperative construction
λουσόμενος: > λούω, fut. mid. part. expressing purpose, after verbs meaning to “send,” “go,” “come,” etc. (G. 583.b; S. 2065).
ἀπίῃς: “go off (to)” > ἄπειμι, 2 sg. pres. act. subj. in a conditional + imperative construction. See LSJ ἄπειμι (B), (εἶμι ibo).
τὰ γινόμενα: in Koine Greek and Epictetus, γἰνομαι is the regular form for the classical γίγνομαι.

ἀσφαλέστερον: comparative adv. = “more safely” (G. 234; S. 345).
ἅψῃ: > ἅπτω, 2 sg. fut. mid. ind
ἐπιλέγῃς: > ἐπιλέγω, 2 sg. pres. act. subj. in a future more vivid condition (G. 650; S. 2291.3a).
θέλω καὶ τὴν ἐμαυτοῦ προαίρεσιν κατὰ φύσιν ἔχουσαν τηρῆσαι: (literally) “I also wish to preserve my volition holding in accord with nature.” Volition (prohaeresis) is a key term in Epictetus’ philosophical outlook. Volition is what persons are in terms of their mental faculties, consciousness, character, judgment, goals, and desires. You and I are not our bodies; rather we, our essential selves, are our volitions. The sentence might be paraphrased, “I want to bathe and stay true to myself.” (Smith 2014). Cf. Diss. 2.2-2, 3.4.9 and 3.6.3. κατὰ φύσιν ἔχουσαν: recall that ἔχω + adverb indicates a state of being (ἔχω καλῶς = “I am well”). The prepositional phrase is here equivalent to an adverb. The phrase appears again in ch. 13.1 with φυλάξαι as the verb in place of τηρῆσαι.
θέλω: θέλω is the regular form of ἐθέλω that appears in Epictetus, except when the verb is augmented (see ἤθελον below).
προαίρεσιν: see Introduction, Assent.
ἄν: = ἐάν
τὸ λούσασθαι: art. infin. (G. 574–575; S. 2025) here functioning as the object of the preposition πρός.
πρόχειρον ἔσται: “it will be easy (for you to respond).” Cf. Ch. 1.5.
οὐ μόνον ... ἀλλὰ καί: “not only…but also.”
ἀγανακτῶ: > ἀγανακτέω, 1 sg. pres. act. subj. in a future more vivid condition (G. 650; S. 2291.3a)"
5-1,DCC Notes,"ταράσσει: the neuter plural subject (τὰ πράγματα) takes a singular verb, as usual (G. 496; S. 958).
τὰ περὶ ... δόγματα: supply ταράσσει from the previous clause. Dogmata is another key term: our opinions and assessments about life, goodness, badness, etc., which condition all our mental states, including all emotions (Smith 2014, 94 n. 6).
ἐπεὶ καὶ Σωκράτει ἂν ἐφαίνετο: unfulfilled possibility, “since it would also (καὶ) have appeared (so) to Socrates.” The protasis is implied: “if death were terrible.” Note that the imperfect indicative can be used to denote an unfulfilled action in the present or, as here, in the past (G. 649; S. 2292.1).
Σωκράτης: on Socrates’ significant influence on the Stoics and Epictetus, see the Introduction, Predecessors.
ἐμποδιζώμεθα ... ταρασσώμεθα ... λυπώμεθα: 1 pl. pres. pass. subj. in a temporal clause, equivalent to a conditional + imperative construction
αἰτιώμεθα: > αἰτιάομαι, 1 pl. pres. mid. subj.; hortatory subj. (G. 472; S. 1797) with μή as the negative (here μηδέποτε): “let us never blame,” “we must never blame.”
ἑαυτούς, ἑαυτῶν: Epictetus at times uses the third plural reflexive form of the pronoun where we would expect first person pronouns (S. 1230). Translate “ourselves” and “our” for the sake of consistency in English.
τουτέστι: “that is,” “that is to say”
ἔργον τὸ ἄλλοις ἐγκαλεῖν: supply ἐστί. τὸ ... ἐγκαλεῖν: articular infinitive (G. 574–575; S. 2025): “blaming others is the act.”
ἐφ' οἷς: “at times which,” i.e “when.” The antecedent has been omitted (G. 614; S. 2509).
ἠργμένου: > ἄρχω, perf. mid. part., gen. masc. sg. “of one beginning” (philophical studies).
πεπαιδευμένου: perf. mid./pass part.; “of the one who has been educated” = “of the one who has assimilated the philosophical principles.”
τὸ ἑαυτῷ ... τὸ μήτε ἄλλῳ μήτε ἑαυτῷ: supply ἐγκαλεῖν from the previous sentence, and ἔργον ἐστί as the predicate in both clauses: “blaming oneself is the act of (one) beginning to be educated, etc.”"
6-1,DCC Notes,"ἐπαρθῇς: > ἐπαίρω, 2 sg. aor. pass. subj. in a prohibition with μή as the negative (here the negative appears in ἐπὶ μηδενὶ . . . προτερήματι (G. 473; S. 1840).
εἰ ὁ ἵππος ... ἔλεγεν, ... οἱστον ἅν ἧν: present contrary to fact condition (G. 649; S. 2292.1)
λέγῃς: > λέγω, 2 sg. pres. act. subj. in a temporal clause, equivalent to conditional + imperative construction
ἴσθι: > οἷδα, 2 sg. pres. act. imper.
ἐπαίρῃ: > ἐπαίρω, 2 sg. pres. pass. ind.
ὥσθ’: τ becomes θ before a vowel with a rough breathing. ὥστε is here being used at the beginning of the sentence to denote a firm conclusion or inference: “and so,” “therefore” (LSJ ὥστε II.2).
κατὰ φύσιν σχῇς: > ἔχω, “stay in accordance with nature.” σχῇς: 2 sg. aor. act. subj. in its adverbial use (see 4.1 κατὰ φύσιν ἔχουσαν with note).
ἐπάρθητι: > ἐπαίρω, “be proud,” 2 sg. aor. pass. imper.
ἐπαρθήσῃ: > ἐπαίρω, 2 sg. fut. pass. ind."
7-1,DCC Notes,"τοῦ πλοίου καθορμισθέντος: gen. absolute; καθορμισθέντος > καθορμίζω, aorist passive participle
ὁδοῦ ... πάρεργον: “as a secondary part of your trip” (Smith 2014); πάρεργον is a neuter noun in apposition to the main clause.
ἀναλέξῃ: > ἀναλέγω, 2 sg. fut. mid. ind. “collect.”
τετάσθαι ... τὴν διάνοιαν ἐπὶ: “keep your attention directed toward”; τετάσθαι, > τείνω, perf. mid. infint
καλέσῃ: > καλέω, 3 sg. aor. act. subj. in a clause after an implied verb of fearing (G. 610 and 611b; S. 2225): “you must continuously turn around (fearing) that . . . .” Recall that in fear clauses, μή expresses a positive fear that something will happen, while μή οὐ expresses a negative fear that something will not happen.
κἂν καλέσῃ: 3 sg. aor. act. subj. in a conditional + imperative construction
ἀφιέναι: > ἀφίημι, pres. act. infin., which depends on δεῖ in line 2.
ἵνα μὴ δεδεμένος ἐμβληθῇς: “so that you won’t be tied up and thrown in (the ship).” δεδεμένος > δέω perf. pass. part. nom. masc. sg. ἐμβληθῇς > ἐμβάλλω, 2 sg. aor. pass. subj. in a purpose clause (G. 641; S. 2196). As observed in the poem of Cleanthes cited in ch. 53, if you do not want to play your role, you will nevertheless be compelled to do so.
διδῶται: > δίδωμι, 3 sg. pres. pass. subj. in a future more vivid condition (G. 650; S. 2291.3a)
οὐδὲν κωλύσει: “nothing will prevent (you from enjoying them).”
καλέσῃ: 3 sg. aor. act. subj. in a conditional + imperative construction.
ᾖς: > εἰμί, 2 sg. pres. act. subj. in a conditional + imperative construction.
μηδὲ ἀπαλλαγῇς: > ἀπαλλάσσω, 2 sg. aor. pass. subj. in a prohibition (G. 473; S. 1840); μηδέ is here used absolutely, to negate the verb ἀπαλλαγῇς, and not to coordinate two clauses.
μακράν: “far,” adv. acc. (G. 540; S. 1608)
καλοῦντος: gen. absolute (G. 589; S. 2070); supply κυβερνήτου as subject.
μή ... ἐλλίπῃς: > ἐλλείπω, 2 sg. aor. act. subj. in a clause after an implied verb of fearing: “lest you fall short,” i.e., be left behind (G. 610 and 611b; S. 2225)"
8-1,DCC Notes,"ζήτει: > ζητέω, 2 sg. pres. act. imper. Note that the accent for the imperative falls on the penult: ζήτε + ε = ζήτει. If this were a 3 sg., the circumflex would appear on the ultima, ζητέ + ει = ζητεῖ.
τὰ γινόμενα γίνεσθαι: in Koine Greek and in Epictetus, γίνομαι is the regular form for the classical γίγνομαι.
θέλεις ... θέλε: θέλω (rather than ἐθέλω) is the regular form in Epictetus, except when the verb is augmented.
θέλε τὰ γινόμενα ὡς γίνεται: supply γίνεσθαι from the previous clause. γίνεται is singular following the implied neuter plural τὰ γινόμενα (G. 496; S. 958).
εὐροήσεις: the early Stoics regarded εὐδαιμονία (happiness, human flourishing) as a virtuous life, a life consistent with itself, and thus it would have a smooth flow (εὔροια). Cf. Stobaeus, 2.77 (L-S 1.63A): εὐδαιμονία δ’ ἐστὶν εὔροια βίου (Sextus Empiricus 11.30), Diss. 1.4.27, Marcus Aurelius 2-5, 5.9, 10.6 and Diogenes Laertius 7.87–88."
9-1,DCC Notes,"ἐμπόδιον: “an impediment,” “hindance” (to your body)
ἐὰν μή: “unless” (+ subj.)
αὐτὴ: refers back to προαιρέσεως.
θέλῃ: > ἐθέλω, 3 sg. pres. act. subj. in a present general condition (G. 650; S. 2295.1)
ἐμπιπτόντων: “of what has happened to you”
εὑρήσεις γὰρ αὐτὸ ἄλλου τινὸς ἐμπόδιον: sc. εἶναι"
10-1,DCC Notes,"ἐφ' ἑκάστου: “in each case”; See ch. 3 for the same phrase.
προσπιπτόντων: “of what has happened to you”; see ἐμπιπτόντων in the previous chapter.
μέμνησο: > μιμνήσκω, 2 sg. perf. mid. imper.
πρὸς τὴν χρῆσιν αὐτοῦ: “toward the use of it,” i.e.,“to deal with it”
καλὸν ... ἢ καλήν: “a good-looking man or woman.” ταῦτα in the next clause refers back to them.
ἴδῃς: > ὁράω, 2 sg. aor. act. subj. in a future more vivid condition (G. 650; S. 2291.3a)   
προσφέρηται: > προσφέρω, “is presented,” “approaches,” “attacks” (LSJ προσφέρω B.), 3rd sg. pres. pass. subj. in a future more vivid condition (G. 650; S. 2291.3a)
ἄν: ἐάν
οὕτως ἐθιζόμενόν σε: “you so accustomed,” i.e. “if/when you have accustomed yourself [middle voice] to think in this way.” The participle (ἐθιζόμενόν) is equivalent to a conditional or temporal clause.
σε οὐ συναρπάσουσιν αἱ φαντασίαι: if the φαντασίαι are not κατὰ φύσιν, then they will carry you away into passion and enslavement. Variations of this phraseology recur in ch. 16.1, 18.1, 19.2 and 20.1."
1-1,DCC Vocab,"ὑπόληψις, -εως, ἡ: opinion, assumption
ὁρμή, -ῆς, ἡ, impulse
ὄρεξις, -εως, ἡ, desire
ἔκκλισις, -εως, ἡ, aversion, avoidance
κτῆσις, -εως, ἡ, possession, property, property
δόξα,-ης, ἡ, opinion; reputation"
1-2,DCC Vocab,"ἀκώλυτος, -ον, unhindered
ἀπαραπόδιστος, -ον, unimpeded, unobstructed
ἀσθενής, -ές, weak, powerless
δοῦλος, -η, -ον, slavish, servile
κωλυτός, -ή, -όν, hindered
ἀλλότριος, -α, -ον, not one's own, under the control of others"
1-3,DCC Vocab,"ἐμποδίζω, -ποδιῶ, -επόδισε, to hinder, frustrate
πενθέω, -ήσω, ἐπένθησα, to mourn, to suffer pain
ταράσσω, ταράξω, ἐτάραξα, to trouble, disturb
μέμφομαι, μέμψομαι, ἐμέμφθην, to blame
ἀναγκάζω, -άσω, to force, constrain
οὐδέποτε, not ever, never
ἐγκαλέω, ἐγκαλῶ, ἐνεκάλεσα, to rebuke, reproach + dat.
ἄκων, -ουσα, -ον, involuntarily, against one’s will
βλάπτω, βλάψω, ἔβλαψα, to harm, hinder, disable
βλαβερός, -ά, -όν, harmful"
1-4,DCC Vocab,"τηλικοῦτος, -αύτη, -οῦτον, such great
ἐφίημι, ἐφήσω, ἐφῆκα, to aim at, to long for, desire + gen.
μετρίως, (adv.) moderately
ἅπτω, ἅψω, ἥψα, to grasp, obtain, engage in, undertake (+ gen)
παντελῶς, (adv.) absolutely, completely 
ὑπερτίθημι, ὑπερθήσω, ὑπερέθηκα, to defer, put off
πλουτέω, -ήσω, ἐπλούτησα, be rich or wealthy
ἀποτυγχάνω, ἀποτεύξομαι, ἀπέτυχον, to fail in attaining, miss
ἐλευθερία, -ας, ἡ freedom
εὐδαιμονία, -ας, ἡ, prosperity; true, full happiness
περιγίγνομαι, περιγενήσομαι, περεγενόμην, to be a result or consequence, to arise"
1-5,DCC Vocab,"φαντασία,-ας, ἡ, impression, appearance, perception
τραχύς, -εῖα, -ύ, rough, harsh
μελετάω, -ήσω, to practice, pursue, exercise
ἐπιλέγω, -λέξω, -ελεξα, to say in addition
ἐξετάζω, ἐξετάσω, ἐξήτασα, to examine closely
δοκιμάζω, -άσω, ἐδοκίμασα, to test, put to the test, make trial of, scrutinize
κανών, -όνος, ὁ, standard, criterion
πρόχειρος, -ον, at hand, readily accessible
διότι, since, because, that "
2-1,DCC Vocab,"ὄρεξις, -εως, ἡ, desire
ἐπαγγελία, -ας, ἡ, promise, goal
ἐπιτυγχάνω,-τεύξομαι,-έτυχον, to attain
ὀρέγω, ὀρέξω, ὤρεξα,  to desire + gen.
ἔκκλισις, -εως, ἡ, aversion, avoidance
περιπίπτω, -πεσοῦμαι, -έπεσον, to fall into, encounter + dat.
ἐκκλίνω, ἐκκλινῶ, ἔκκλινα, to avoid
ἀποτυγχάνω, ἀποτεύξομαι, ἀπέτυχον, to fail in attaining, miss
ἀτυχής, -ές, unfortunate
περιπίπτω, περιπεσοῦμαι, περιέπεσον, to fall into, encounter + dat.
δυστυχής, -ές, misfortunate, miserable
πενία, -ας, ἡ, poverty, need
δυστυχέω, δυστυχήσω, ἐδυστύχησα, to be misfortunate, miserable"
2-2,DCC Vocab,"μετατίθημι, μεταθήσω, μετέθηκα, to transfer
παντελῶς, (adv.) absolutely, completely
ἀτυχέω, ἀτυχήσω, ἠτύχησα, to be unfortunate
οὐδέπω, not yet 
ἀφορμάω, ἀφορμήσω, ἀφόρμησα, to have a negative impulse, feel aversion, opp. ὁρμάω
κούφως, (adv.) lightly, nimbly
ὑπεξαίρεσις, -εως, ἡ, a reservation
ἀνειμένως, (adv.) without straining"
3-1,DCC Vocab,"ψυχαγωγέω, ψυχαγωγήσω, ἐψυχαγώγησα, to allure, attract
χρεία, -ας, ἡ, use, need
στέργω, στέρξω, ἔστερξα, to love
ἐπιλέγω, -λέξω, -έλεξα, to say in addition
ὁποῖος, -α, -ον,  what sort
σμῑκρός, -ά, -όν = μικρός, small, little
χύτρα, -ας, ἡ, an earthen pot
κατάγνυμι, κατάξω, κατέαξα, to shatter, to break
ταράσσω, ταράξω, ἐτάραξα, to trouble, disturb
παιδίον, -ου, τό, a young child
σαυτοῦ, -ῆς, -οῦ, your, of yourself
καταφιλέω, καταφιλήσω, κατεφίλησα, to kiss tenderly, to caress"
4-1,DCC Vocab,"ἅπτω, ἅψω, ἥψα, to grasp, obtain, engage in, undertake (+ gen.)
ὑπομιμνήσκω, ὑπομνήσω, ὑπέμνησα, to remind
ὁποῖος, -α, -ον, what sort
λούω, λούσω, ἔλουσα, to wash, to bathe
προβάλλω, -βαλῶ, -έβαλον, to put before oneself = to keep in mind, imagine  (+ dat.)
βαλανεῖον, -ου, τό, a bath, establishment for communal bathing
ἀπορραίνω, ἀπορρανῶ, ἀπέρρανα, to splash
ἐνσείω, ἐνσείσω, ἐνέσεισα, to jostle
λοιδορέω, λοιδορήσω, ἐλοιδόρησα, to insult, verbally abuse; reproach, rebuke
κλέπτω, κλέψω, ἔκλεψα, to steal
ἀσφαλής, -ές, safe
ἐπιλέγω, -λέξω, -έλεξα, to say in addition
ἐμαυτοῦ, -ῆς, -οῦ, of me, of myself
προαίρεσις, -εως, ἡ, the volition, will
τηρέω, τηρήσω, ἐτήρησα, to guard, preserve
ὡσαύτως, adv., in the same way
ἐμπόδιος, -ον, in the way, impeding, as substantive = an impediment
πρόχειρος, ον: at hand, readily accessible
διότι, since, because, that
ἀγανακτέω, ἀγανακτήσω: to feel irritation, to be annoyed at + genitive; to be irritated or displeased"
5-1,DCC Vocab,"ταράσσω, ταράξω, ἐτάραξα, to trouble, disturb
δόγμα, -ατος, τό, opinion, belief, judgment, decision; philosophical principle
διότι, since, because, that
ἐμποδίζω, -ποδιῶ, -επόδισα, to hinder, frustrate
λυπέω, λυπήσω, ἐλύπησα, to grieve, to vex
μηδέποτε, never
αἰτιάομαι, αἰτιάσομαι, ᾐτιασάμην, to blame
ἀπαίδευτος, -ον, uneducated
ἐγκαλέω, ἐγκαλῶ, ἐνεκάλεσα, to rebuke, reproach + dat.
παιδεύω, παιδεύσω, ἐπαίδευσα, to teach, educate"
6-1,DCC Vocab,"ἐπαίρω, ἐπαρῶ, ἐπῆρα, to lift up; in passive: to be proud, elated
ἀλλότριος, -α, -ον, not one's own, under the control of others
προτέρημα,-ατος, τό, advantage, distinction
οἰστός,-ή,-όν, bearable, endurable
χρῆσις, -εως, ἡ, use
φαντασία,-ας, ἡ, impression, appearance, perception
τηνικαῦτα, adv., at that time, then"
