8-1,English,"<p>Demand not that events should happen as you wish; but wish them to happen as they do happen, and you will go on well.</p>"
9-1,English,"<p>Sickness is an impediment to the body, but not to the will, unless itself pleases. Lameness is an impediment to the leg, but not to the will; and say this to yourself with regard to everything that happens. For you will find it to be an impediment to something else, but not truly to yourself.</p>"
10-1,English,"<p>Upon every accident, remember to turn towards yourself and inquire what faculty you have for its use. If you encounter a handsome person, you will find continence the faculty needed; if pain, then fortitude; if reviling, then patience. And when thus habituated, the phenomena of existence will not overwhelm you.</p>"
1-1,DCC Notes,"<p>τῶν ὄντων: “of existent things” or “of things which exist”; to Stoics, for something to exist it must be corporeal. The Stoics even considered the soul corporeal (albeit of very refined πνεῦμα), which earlier philosophers regarded as incorporeal. The only incorporeals which they admitted were place, void, time, and the λεκτόν (lekton, pl. lekta), a “sayable,” which includes everything from a subject or predicate to statements.</p>
<p>τὰ μέν ἐστιν: a neut. pl. subject, regarded as a collective or singular idea, takes a singular verb (G. 496; S. 958).</p>
<p>ἐφ᾽ἡμῖν: “in or under our control,” “up to us,” a phrase that recurs frequently in this work (LSJ ἐπί B.I.g)</p>
<p>ὅσα ... ἔργα: supply ἐστι for both clauses ending with ἔργα.</p>
<p>ὁρμή: “impulse” is directed toward τὰ καθήκοντα (“appropriate actions”). See Introduction, Positive and Negative Impulse.</p>
<p>ὄρεξις: “desire” is directed toward the good or a supposed good.</p>
<p>ἔκκλισις: “aversion” is the avoidance of an evil or a supposed evil.</p>
<p>ἑνί λόγῳ: “in a word,” “in short”</p>
<p>δόξαι: “reputation,” “the opinion which others have of you,” usually good, so the meaning shades into “honor,” “glory” (LSJ δόξα III).</p>
<p>ἀρχαί: “political offices,” “magistracies,” (LSJ ἀρχή II.3) things highly coveted by members of the Roman elite.</p>"
1-2,DCC Notes,"<p>φύσει: “by nature.” The goal of the Stoics is to live in harmony with nature. For the Stoics, nature refers to the universe rationally ordered and guided by the Stoic god. Humans’ place in the universe is to play the part of a rational moral being. Thus, in most respects the natures of man and the universe coincide. When Epictetus here says that things which are in our control are free by nature, he implies that the divinity has ordained this for us.</p>
<p>ἐλεύθερα, ἀκώλυτα, ἀπαραπόδιστα: the last two adjectives show that the Stoic concept of freedom involves freedom from obstruction, but for the Stoics freedom also allows you to do things that are in your power. Thus, freedom for the Stoics encompasses both freedom to and freedom from, two important ways in which freedom is understood. Long (2018, xvi–xx) points out how innovative this philosophical position is. True freedom is internal, as opposed to the external political/societal freedom of free citizens and slaves. From the Stoic viewpoint, a free citizen can be enslaved to passions, while a slave can be free from them.</p>"
1-3,DCC Notes,"<p>μέμνησο: > μιμνήσκω, 2 sg. perf. mid. imper. The form recurs frequently in this work.</p>
<p>οἰηθῇς: > οἴομαι, 2 sg. aor. dep. subj. in the protasis of a future more vivid condition (G. 650; S. 2291.3a).</p>
<p>ἐμποδισθήσῃ and ταραχθήσῃ: 2 sg. fut. pass. ind., beginning the apodosis of the condition.</p>
<p>μέμψῃ: 2 sg. fut. dep. ind.</p>
<p>καὶ θεοὺς καὶ ἀνθρώπους: “both … and …”</p>
<p>τό ... ἀλλότριον: supply οἰηθῇς and εἶναι.</p>
<p>οὐδείς …. οὐδέποτε: after οὐ, alone or in composition, a compound of οὐ repeats and strengthens the negation, rather than turning it into a positive. “no one will ever ...”; so also with οὐ μέμψῃ οὐδένα below (G. 487; S. 2761).</p>
<p>τινί: “anyone,” dat. object of ἐγκαλέσεις.</p>
<p>οὐδὲ ἕν: = “not (even) one thing.”</p>
<p>πείσῃ: > πάσχω, 2 sg. fut. mid. ind.</p>"
1-4,DCC Notes,"<p>τηλικούτων … ἐφιέμενος: the participle is causal: “since you desire such great things,” “given that you have such lofty aims.” The reference is to “the things in your control” discussed in the previous section.</p>
<p>οὐ δεῖ: “it is necessary that ... not.” The negative goes with μετρίως κεκινημένον ἅπτεσθαι (S. 2693 and 2714b).</p>
<p>οὐ ... μετρίως κεκινημένον: “moved not in a moderate way,” i.e., “not half-heartedly” κεκινημένον is perf. mid. part., acc. masc. sing., with an implied σε as the antecedent.</p>
<p>αὐτῶν: “those things,” referring to τηλικούτων, which in turn refers to “things in your control.”</p>
<p>τὰ μὲν … τὰ δὲ: “some things … other things,” referring to worldly aims like wealth and political power.</p>
<p>ἀφιέναι παντελῶς … ὑπερτίθεσθαι πρὸς τὸ παρόν: ἀφιέναι and ὑπερτίθεσθαι are infinitives dependent on δεῖ.</p>
<p>καὶ ταῦτα … καὶ ἄρχειν καὶ πλουτεῖν: “both these things (things in your control) and political power and wealth”; the emphasis is on καὶ … καὶ.</p>
<p>θέλῃς: 2 sg. pres. act. subj. in a future more vivid condition (G. 650; S. 2291.3a). θέλω is a form of ἐθέλω that appears as early as Homer and is regularly employed in later Greek writers such as Epictetus, except when the verb is augmented, e.g. ἤθελον.</p>
<p>τυχόν: adverbial, “perhaps, by chance, probably”</p>
<p>αὐτῶν τούτων: “these very things,” i.e., wealth and political power</p>
<p>τεύξῃ: > τυγχάνω, 2 sg. fut. mid. ind. “obtain” + gen.</p>
<p>τῶν προτέρων: “the former things,” i.e., things in your control</p>
<p>τὸ … ἐφίεσθαι: art. infin., best translated as a gerund: “aiming” (G. 574–575; S. 2025). τὸ ἐφίεσθαι is the object of διά: “through (because of) also (καί) aiming at the former (things).”</p>
<p>πάντως γε μὴν … ἀποτεύξῃ: “but you will certainly fail to obtain.” γε μὴν creates an emphatic contrast with preceding μέν clause. See Denniston (1954, 347–348). ἀποτεύξῃ: > ἀποτυγχάνω, 2 sg. fut. mid. ind.</p>
<p>ἐκείνων … δι' ὧν μόνων: “those things (things in your control) through which alone”</p>"
1-5,DCC Notes,"<p> Epictetus ends this opening chapter by encouraging you to evaluate your impressions (φαντασίαι) to determine whether they are about things under your control or not. Epictetus tells us that we must practice this (μελετᾶν; the noun form is μελέτη; elsewhere he speaks of this practice as ἄσκησις). For more on these concepts, see the Introduction, Assent.</p>
<p>μελέτα: > μελετάω, 2 sg. pres. act. imper. Note the accent; for the imperative, the accent falls on the penult: μελέτα+ε = μελέτα; for 3 sg. ind., the circumflex would appear on the ultima with the iota subscript: μελετά- + ει = μελετᾷ (G. 313; S. 53 and 385).</p>
<p>φαντασία: “impression”: The term covers not only our perceptions (“Here is money”), but also judgments about the perceptions (“Money is a good thing” and “One should pursue money.”) If someone assents (συγκατατίθεσθαι) to the latter judgment (the expression of a desire), then it will generate an impulse, and the person will act on this desire. For more on impressions, see the Introduction, Assent.</p>
<p>οὐ πάντως τὸ φαινόμενον: “not at all what you appear to be” (LSJ φαίνομαι II).</p>
<p>τοῖς κανόσι τούτοις οἷς ἔχεις: “with these rules which you have.” Here, as often, the relative pronoun has been attracted into the case of its antecedent (κανόσι > κανών). If the relative had not been attracted into the case of the antecedent, the phrase would read: τοῖς κανόσι οὓς ἔχεις. It is especially common for the accusative case to be attracted into the genitive or dative (G. 613b; S. 2522).</p>
<p>κἄν: = καί + ἐάν (“and if” or “even if”), a very common contraction in this work</p>
<p>ᾖ: > εἰμί, 3 sg. pres. act. subj. in a conditional + imperative construction.</p>
<p>ἔστω: > εἰμί, 3 sg. pres. act. imper.</p>
<p>τό διότι: “the reason/statement that”</p>
<p>πρόχειρον ... ἐμέ: (literally) “let the statement be at hand that it (the presentation) is nothing to me.” That is, “be ready to recognize that it has nothing to do with you” (Smith 2014).</p>"
2-1,DCC Notes,"<p>μέμνησο: : > μιμνήσκω, 2 sg. perf. mid. imper</p>
<p>τὸ ἐπιτυχεῖν … τὸ μὴ … περιπεσεῖν: articular infinitives (G. 574–575; S. 2025).</p>
<p>ὀρέγῃ: > ὀρέγω,  2 sg. pres. mid. ind. The antecedent of the relative οὗ has been omitted (S. 2509): “(that) which.” It is common for the antecedent to be omitted if it is a demonstrative pronoun.</p>
<p>ἀτυχής ... δυστυχής: “unfortunate” ... “misfortunate.” The distinction is obscure, but Long (2018) may be right in translating these words as “unfortunate” and “miserable” respectively, implying that there are degrees of misfortune; encountering what you do not want is worse than not obtaining what you want. However, such a distinction can only be from the viewpoint of the non-philosopher in relation to things outside his control.</p>
<p>ἂν: a contracted form of ἐάν, “if” (long alpha), commonly seen in Plato. Not to be confused with the more common modal particle ἄν (short alpha) used with potential optatives, contrafactual conditionals, etc. (see LSJ ἄν at the very end of the entry, and ἐάν).</p>
<p>ἐκκλίνῃς: > ἐκκλίνω, 2 sg. pres. act. subj. in a future more vivid condition introduced by ἂν (“if”) (G. 650; S. 2291.3a).</p>
<p>τὰ παρὰ φύσιν τῶν ἐπὶ σοί: “what is unnatural among those things that are under your control,” (Oldfather 1928);  “those undesirable conditions that are up to us” (Smith 2014).</p>
<p>οὐδενὶ ὧν: the relative is attracted into the case of the omitted antecedent. One might expect οὐδενὶ ἐκείνων ἃ (“nothing of thοse [things] which”) but the general antecedent must be supplied here from context. It is very common for the antecedent to be omitted if it is a demonstrative pronoun (G. 613.b and 614; S. 2522 and 2509). Compare 1.5 where attraction of the relative pronoun occurs, and the antecedent is present (τοῖς κανόσι οἷς ἔχεις).</p>
<p>περιπεσῇ: > περιπίπτω, 2 sg. fut. mid. ind.</p>"
2-2,DCC Notes,"<p>ἆρον: > αἴρω, 2 sg. aor. act. imper., “remove”; first aorist with the sigma dropping out after the liquid (G. 328; S. 544c).</p>
<p>ἐπὶ τοῦ παρόντος: “for the present,” “for the time being” (LSJ πάρειμι [εἰμί sum] II)</p>
<p>ἄνελε: > ἀναιρέω, 2 sg. aor. act. imper., “remove,” “put off,” “suspend.” Since desiring what is right is the most important element of Stoic ethics, Epictetus here advises that students put off or suspend desire until they have established a firm understanding and foundation of what is good. Cf. Diss. 3.12.8, where Epictetus maintains that the one in training (ἀσκητής) not employ his desire, and use his aversion toward things which are in his volition, i.e., under his control. Cf. also Diss. 1.4.1. Apparently, it is easier for students to know what to avoid.</p>
<p>ὀρέγῃ: > ὀρέγω, 2 sg. pres. mid. subj. in a conditional + imperative construction. Here ἀτυχεῖν ἀνάγκη is equivalent to the imperative.</p>
<p></p>
<p>τῶν τε ἐφ᾿ἡμῖν ... πάρεστι: a clearer word order would be: οὐδὲν τῶν τε ἐφ' ἡμῖν, ὅσων ὀρέγεσθαι καλὸν ἄν (sc. εἴη), οὐδέπω σοι πάρεστι, “none of the things that are up to us, and which it would be proper to desire, is yet within your reach” (Smith 2014). πάρεστι: see LSJ πάρειμι [εἰμί sum] II. The infinitive ὀρέγεσθαι explains the adjective καλόν (S. 2001 and 2002).</p>
<p>τῷ ὁρμᾶν καὶ ἀφορμᾶν: “use only positive and negative impulses.” The articular infinitives are objects of χρῶ (> χράομαι, 2 sg. pres. mid. imper.), which takes a dative. Since the true Stoic “desire”—goodness of character—is not yet within the grasp of beginning students, they must for now rely on “impulses” regarding what it is reasonable to aim at in the external sphere, where the outcome is not “up to us.” (Smith 2014)</p>
<p>μεθ' ὑπεξαιρέσεως: “with reservation.” One should perform appropriate action (the object of impulse) with the knowledge that it may not be fulfilled. For example, one may love one’s spouse or child and act in such a way to ensure a long and healthy life for them, all while knowing that they are mortal and thus subject to death and disease. See the next chapter for more on this.</p>"
3-1,DCC Notes,"<p>Ἐφ' ἑκάστου τῶν ψυχαγωγούντων: “in the case of each of the things that attract you”</p>
<p>μέμνησο: > μιμνήσκω, 2 sg. perf. mid. imper.</p>
<p>ἀπὸ τῶν σμικροτάτων ἀρξάμενος: “starting with the smallest things.” In Attic prose, the middle of ἄρχω is more frequent, especially where personal action is emphasized. In Diss. 3.24.84 Epictetus suggests that we practice from morning to night, evaluating all things that we love or find useful, starting from the smallest things (the first example being a pot). σμικροτάτων = μικροτάτων, the superlative of μικρός -ά -όν</p>
<p>ἂν ... στέργῃς: “if you love.” ἂν = ἐάν. στέργῃς: 2 sg. pres. act. subj. in a generalized proposition followed by an imperative, one of the most characteristic types of sentences in Epictetus. While this construction might be termed a “present general” or “future more vivid” condition, for Epictetus the temporal aspect is less important than the atemporal moral situation or role. The sequence of thought is “if x (non-specific) happens or is the case, then do y.” I refer to this construction as “conditional + imperative.” Supply μέμνησο ἐπιλέγειν as the imperative of the apodosis. Frequently στέργω refers to the mutual love of parents and children, less often to that of husband and wife.</p>
<p>καταγείσης: > κατάγνυμι, aor. pass. part. in a genitive absolute (G. 589–590; S. 2070), functioning as a conditional: “if (or when) the pot breaks.”</p>
<p>ταραχθήσῃ: > ταράσσω, 2 sg. fut. pass. ind.</p>
<p>καταφιλῇς: > καταφιλέω, 2 sg. pres. act. subj. in a conditional + imperative construction.</p>
<p>ὅτι ἄνθρωπον καταφιλεῖς: supply μέμνησο ἐπιλέγειν before ὅτι.</p>
<p>ἀποθανόντος: > ἀποθνήσκω, aor. pass. part. in a genitive absolute (G. 589–590; S. 2070). The masculine participle is functioning generically and can refer to either the wife or child under consideration (S. 1015). The clause functions as the protasis of a future more vivid condition.</p>"
4-1,DCC Notes,"<p>μέλλῃς: > μέλλω, 2 sg. pres. act. subj. in a conditional + imperative construction</p>
<p>λουσόμενος: > λούω, fut. mid. part. expressing purpose, after verbs meaning to “send,” “go,” “come,” etc. (G. 583.b; S. 2065).</p>
<p>ἀπίῃς: “go off (to)” > ἄπειμι, 2 sg. pres. act. subj. in a conditional + imperative construction. See LSJ ἄπειμι (B), (εἶμι ibo).</p>
<p>τὰ γινόμενα: in Koine Greek and Epictetus, γἰνομαι is the regular form for the classical γίγνομαι.</p>
<p></p>
<p>ἀσφαλέστερον: comparative adv. = “more safely” (G. 234; S. 345).</p>
<p>ἅψῃ: > ἅπτω, 2 sg. fut. mid. ind</p>
<p>ἐπιλέγῃς: > ἐπιλέγω, 2 sg. pres. act. subj. in a future more vivid condition (G. 650; S. 2291.3a).</p>
<p>θέλω καὶ τὴν ἐμαυτοῦ προαίρεσιν κατὰ φύσιν ἔχουσαν τηρῆσαι: (literally) “I also wish to preserve my volition holding in accord with nature.” Volition (prohaeresis) is a key term in Epictetus’ philosophical outlook. Volition is what persons are in terms of their mental faculties, consciousness, character, judgment, goals, and desires. You and I are not our bodies; rather we, our essential selves, are our volitions. The sentence might be paraphrased, “I want to bathe and stay true to myself.” (Smith 2014). Cf. Diss. 2.2-2, 3.4.9 and 3.6.3. κατὰ φύσιν ἔχουσαν: recall that ἔχω + adverb indicates a state of being (ἔχω καλῶς = “I am well”). The prepositional phrase is here equivalent to an adverb. The phrase appears again in ch. 13.1 with φυλάξαι as the verb in place of τηρῆσαι.</p>
<p>θέλω: θέλω is the regular form of ἐθέλω that appears in Epictetus, except when the verb is augmented (see ἤθελον below).</p>
<p>προαίρεσιν: see Introduction, Assent.</p>
<p>ἄν: = ἐάν</p>
<p>τὸ λούσασθαι: art. infin. (G. 574–575; S. 2025) here functioning as the object of the preposition πρός.</p>
<p>πρόχειρον ἔσται: “it will be easy (for you to respond).” Cf. Ch. 1.5.</p>
<p>οὐ μόνον ... ἀλλὰ καί: “not only…but also.”</p>
<p>ἀγανακτῶ: > ἀγανακτέω, 1 sg. pres. act. subj. in a future more vivid condition (G. 650; S. 2291.3a)</p>"
5-1,DCC Notes,"<p>ταράσσει: the neuter plural subject (τὰ πράγματα) takes a singular verb, as usual (G. 496; S. 958).</p>
<p>τὰ περὶ ... δόγματα: supply ταράσσει from the previous clause. Dogmata is another key term: our opinions and assessments about life, goodness, badness, etc., which condition all our mental states, including all emotions (Smith 2014, 94 n. 6).</p>
<p>ἐπεὶ καὶ Σωκράτει ἂν ἐφαίνετο: unfulfilled possibility, “since it would also (καὶ) have appeared (so) to Socrates.” The protasis is implied: “if death were terrible.” Note that the imperfect indicative can be used to denote an unfulfilled action in the present or, as here, in the past (G. 649; S. 2292.1).</p>
<p>Σωκράτης: on Socrates’ significant influence on the Stoics and Epictetus, see the Introduction, Predecessors.</p>
<p>ἐμποδιζώμεθα ... ταρασσώμεθα ... λυπώμεθα: 1 pl. pres. pass. subj. in a temporal clause, equivalent to a conditional + imperative construction</p>
<p>αἰτιώμεθα: > αἰτιάομαι, 1 pl. pres. mid. subj.; hortatory subj. (G. 472; S. 1797) with μή as the negative (here μηδέποτε): “let us never blame,” “we must never blame.”</p>
<p>ἑαυτούς, ἑαυτῶν: Epictetus at times uses the third plural reflexive form of the pronoun where we would expect first person pronouns (S. 1230). Translate “ourselves” and “our” for the sake of consistency in English.</p>
<p>τουτέστι: “that is,” “that is to say”</p>
<p>ἔργον τὸ ἄλλοις ἐγκαλεῖν: supply ἐστί. τὸ ... ἐγκαλεῖν: articular infinitive (G. 574–575; S. 2025): “blaming others is the act.”</p>
<p>ἐφ' οἷς: “at times which,” i.e “when.” The antecedent has been omitted (G. 614; S. 2509).</p>
<p>ἠργμένου: > ἄρχω, perf. mid. part., gen. masc. sg. “of one beginning” (philophical studies).</p>
<p>πεπαιδευμένου: perf. mid./pass part.; “of the one who has been educated” = “of the one who has assimilated the philosophical principles.”</p>
<p>τὸ ἑαυτῷ ... τὸ μήτε ἄλλῳ μήτε ἑαυτῷ: supply ἐγκαλεῖν from the previous sentence, and ἔργον ἐστί as the predicate in both clauses: “blaming oneself is the act of (one) beginning to be educated, etc.”</p>"
6-1,DCC Notes,"<p>ἐπαρθῇς: > ἐπαίρω, 2 sg. aor. pass. subj. in a prohibition with μή as the negative (here the negative appears in ἐπὶ μηδενὶ . . . προτερήματι (G. 473; S. 1840).</p>
<p>εἰ ὁ ἵππος ... ἔλεγεν, ... οἱστον ἅν ἧν: present contrary to fact condition (G. 649; S. 2292.1)</p>
<p>λέγῃς: > λέγω, 2 sg. pres. act. subj. in a temporal clause, equivalent to conditional + imperative construction</p>
<p>ἴσθι: > οἷδα, 2 sg. pres. act. imper.</p>
<p>ἐπαίρῃ: > ἐπαίρω, 2 sg. pres. pass. ind.</p>
<p>ὥσθ’: τ becomes θ before a vowel with a rough breathing. ὥστε is here being used at the beginning of the sentence to denote a firm conclusion or inference: “and so,” “therefore” (LSJ ὥστε II.2).</p>
<p>κατὰ φύσιν σχῇς: > ἔχω, “stay in accordance with nature.” σχῇς: 2 sg. aor. act. subj. in its adverbial use (see 4.1 κατὰ φύσιν ἔχουσαν with note).</p>
<p>ἐπάρθητι: > ἐπαίρω, “be proud,” 2 sg. aor. pass. imper.</p>
<p>ἐπαρθήσῃ: > ἐπαίρω, 2 sg. fut. pass. ind.</p>"
7-1,DCC Notes,"<p>τοῦ πλοίου καθορμισθέντος: gen. absolute; καθορμισθέντος > καθορμίζω, aorist passive participle</p>
<p>ὁδοῦ ... πάρεργον: “as a secondary part of your trip” (Smith 2014); πάρεργον is a neuter noun in apposition to the main clause.</p>
<p>ἀναλέξῃ: > ἀναλέγω, 2 sg. fut. mid. ind. “collect.”</p>
<p>τετάσθαι ... τὴν διάνοιαν ἐπὶ: “keep your attention directed toward”; τετάσθαι, > τείνω, perf. mid. infint</p>
<p>καλέσῃ: > καλέω, 3 sg. aor. act. subj. in a clause after an implied verb of fearing (G. 610 and 611b; S. 2225): “you must continuously turn around (fearing) that . . . .” Recall that in fear clauses, μή expresses a positive fear that something will happen, while μή οὐ expresses a negative fear that something will not happen.</p>
<p>κἂν καλέσῃ: 3 sg. aor. act. subj. in a conditional + imperative construction</p>
<p>ἀφιέναι: > ἀφίημι, pres. act. infin., which depends on δεῖ in line 2.</p>
<p>ἵνα μὴ δεδεμένος ἐμβληθῇς: “so that you won’t be tied up and thrown in (the ship).” δεδεμένος > δέω perf. pass. part. nom. masc. sg. ἐμβληθῇς > ἐμβάλλω, 2 sg. aor. pass. subj. in a purpose clause (G. 641; S. 2196). As observed in the poem of Cleanthes cited in ch. 53, if you do not want to play your role, you will nevertheless be compelled to do so.</p>
<p>διδῶται: > δίδωμι, 3 sg. pres. pass. subj. in a future more vivid condition (G. 650; S. 2291.3a)</p>
<p>οὐδὲν κωλύσει: “nothing will prevent (you from enjoying them).”</p>
<p>καλέσῃ: 3 sg. aor. act. subj. in a conditional + imperative construction.</p>
<p>ᾖς: > εἰμί, 2 sg. pres. act. subj. in a conditional + imperative construction.</p>
<p>μηδὲ ἀπαλλαγῇς: > ἀπαλλάσσω, 2 sg. aor. pass. subj. in a prohibition (G. 473; S. 1840); μηδέ is here used absolutely, to negate the verb ἀπαλλαγῇς, and not to coordinate two clauses.</p>
<p>μακράν: “far,” adv. acc. (G. 540; S. 1608)</p>
<p>καλοῦντος: gen. absolute (G. 589; S. 2070); supply κυβερνήτου as subject.</p>
<p>μή ... ἐλλίπῃς: > ἐλλείπω, 2 sg. aor. act. subj. in a clause after an implied verb of fearing: “lest you fall short,” i.e., be left behind (G. 610 and 611b; S. 2225)</p>"
8-1,DCC Notes,"<p>ζήτει: > ζητέω, 2 sg. pres. act. imper. Note that the accent for the imperative falls on the penult: ζήτε + ε = ζήτει. If this were a 3 sg., the circumflex would appear on the ultima, ζητέ + ει = ζητεῖ.</p>
<p>τὰ γινόμενα γίνεσθαι: in Koine Greek and in Epictetus, γίνομαι is the regular form for the classical γίγνομαι.</p>
<p>θέλεις ... θέλε: θέλω (rather than ἐθέλω) is the regular form in Epictetus, except when the verb is augmented.</p>
<p>θέλε τὰ γινόμενα ὡς γίνεται: supply γίνεσθαι from the previous clause. γίνεται is singular following the implied neuter plural τὰ γινόμενα (G. 496; S. 958).</p>
<p>εὐροήσεις: the early Stoics regarded εὐδαιμονία (happiness, human flourishing) as a virtuous life, a life consistent with itself, and thus it would have a smooth flow (εὔροια). Cf. Stobaeus, 2.77 (L-S 1.63A): εὐδαιμονία δ’ ἐστὶν εὔροια βίου (Sextus Empiricus 11.30), Diss. 1.4.27, Marcus Aurelius 2-5, 5.9, 10.6 and Diogenes Laertius 7.87–88.</p>"
9-1,DCC Notes,"<p>ἐμπόδιον: “an impediment,” “hindance” (to your body)</p>
<p>ἐὰν μή: “unless” (+ subj.)</p>
<p>αὐτὴ: refers back to προαιρέσεως.</p>
<p>θέλῃ: > ἐθέλω, 3 sg. pres. act. subj. in a present general condition (G. 650; S. 2295.1)</p>
<p>ἐμπιπτόντων: “of what has happened to you”</p>
<p>εὑρήσεις γὰρ αὐτὸ ἄλλου τινὸς ἐμπόδιον: sc. εἶναι</p>"
10-1,DCC Notes,"<p>ἐφ' ἑκάστου: “in each case”; See ch. 3 for the same phrase.</p>
<p>προσπιπτόντων: “of what has happened to you”; see ἐμπιπτόντων in the previous chapter.</p>
<p>μέμνησο: > μιμνήσκω, 2 sg. perf. mid. imper.</p>
<p>πρὸς τὴν χρῆσιν αὐτοῦ: “toward the use of it,” i.e.,“to deal with it”</p>
<p>καλὸν ... ἢ καλήν: “a good-looking man or woman.” ταῦτα in the next clause refers back to them.</p>
<p>ἴδῃς: > ὁράω, 2 sg. aor. act. subj. in a future more vivid condition (G. 650; S. 2291.3a)   </p>
<p>προσφέρηται: > προσφέρω, “is presented,” “approaches,” “attacks” (LSJ προσφέρω B.), 3rd sg. pres. pass. subj. in a future more vivid condition (G. 650; S. 2291.3a)</p>
<p>ἄν: ἐάν</p>
<p>οὕτως ἐθιζόμενόν σε: “you so accustomed,” i.e. “if/when you have accustomed yourself [middle voice] to think in this way.” The participle (ἐθιζόμενόν) is equivalent to a conditional or temporal clause.</p>
<p>σε οὐ συναρπάσουσιν αἱ φαντασίαι: if the φαντασίαι are not κατὰ φύσιν, then they will carry you away into passion and enslavement. Variations of this phraseology recur in ch. 16.1, 18.1, 19.2 and 20.1.</p>"
1-1,DCC Vocab,"<p>ὑπόληψις, -εως, ἡ: opinion, assumption</p>
<p>ὁρμή, -ῆς, ἡ, impulse</p>
<p>ὄρεξις, -εως, ἡ, desire</p>
<p>ἔκκλισις, -εως, ἡ, aversion, avoidance</p>
<p>κτῆσις, -εως, ἡ, possession, property, property</p>
<p>δόξα,-ης, ἡ, opinion; reputation</p>"
1-2,DCC Vocab,"<p>ἀκώλυτος, -ον, unhindered</p>
<p>ἀπαραπόδιστος, -ον, unimpeded, unobstructed</p>
<p>ἀσθενής, -ές, weak, powerless</p>
<p>δοῦλος, -η, -ον, slavish, servile</p>
<p>κωλυτός, -ή, -όν, hindered</p>
<p>ἀλλότριος, -α, -ον, not one's own, under the control of others</p>"
1-3,DCC Vocab,"<p>ἐμποδίζω, -ποδιῶ, -επόδισε, to hinder, frustrate</p>
<p>πενθέω, -ήσω, ἐπένθησα, to mourn, to suffer pain</p>
<p>ταράσσω, ταράξω, ἐτάραξα, to trouble, disturb</p>
<p>μέμφομαι, μέμψομαι, ἐμέμφθην, to blame</p>
<p>ἀναγκάζω, -άσω, to force, constrain</p>
<p>οὐδέποτε, not ever, never</p>
<p>ἐγκαλέω, ἐγκαλῶ, ἐνεκάλεσα, to rebuke, reproach + dat.</p>
<p>ἄκων, -ουσα, -ον, involuntarily, against one’s will</p>
<p>βλάπτω, βλάψω, ἔβλαψα, to harm, hinder, disable</p>
<p>βλαβερός, -ά, -όν, harmful</p>"
1-4,DCC Vocab,"<p>τηλικοῦτος, -αύτη, -οῦτον, such great</p>
<p>ἐφίημι, ἐφήσω, ἐφῆκα, to aim at, to long for, desire + gen.</p>
<p>μετρίως, (adv.) moderately</p>
<p>ἅπτω, ἅψω, ἥψα, to grasp, obtain, engage in, undertake (+ gen)</p>
<p>παντελῶς, (adv.) absolutely, completely </p>
<p>ὑπερτίθημι, ὑπερθήσω, ὑπερέθηκα, to defer, put off</p>
<p>πλουτέω, -ήσω, ἐπλούτησα, be rich or wealthy</p>
<p>ἀποτυγχάνω, ἀποτεύξομαι, ἀπέτυχον, to fail in attaining, miss</p>
<p>ἐλευθερία, -ας, ἡ freedom</p>
<p>εὐδαιμονία, -ας, ἡ, prosperity; true, full happiness</p>
<p>περιγίγνομαι, περιγενήσομαι, περεγενόμην, to be a result or consequence, to arise</p>"
1-5,DCC Vocab,"<p>φαντασία,-ας, ἡ, impression, appearance, perception</p>
<p>τραχύς, -εῖα, -ύ, rough, harsh</p>
<p>μελετάω, -ήσω, to practice, pursue, exercise</p>
<p>ἐπιλέγω, -λέξω, -ελεξα, to say in addition</p>
<p>ἐξετάζω, ἐξετάσω, ἐξήτασα, to examine closely</p>
<p>δοκιμάζω, -άσω, ἐδοκίμασα, to test, put to the test, make trial of, scrutinize</p>
<p>κανών, -όνος, ὁ, standard, criterion</p>
<p>πρόχειρος, -ον, at hand, readily accessible</p>
<p>διότι, since, because, that </p>"
2-1,DCC Vocab,"<p>ὄρεξις, -εως, ἡ, desire</p>
<p>ἐπαγγελία, -ας, ἡ, promise, goal</p>
<p>ἐπιτυγχάνω,-τεύξομαι,-έτυχον, to attain</p>
<p>ὀρέγω, ὀρέξω, ὤρεξα,  to desire + gen.</p>
<p>ἔκκλισις, -εως, ἡ, aversion, avoidance</p>
<p>περιπίπτω, -πεσοῦμαι, -έπεσον, to fall into, encounter + dat.</p>
<p>ἐκκλίνω, ἐκκλινῶ, ἔκκλινα, to avoid</p>
<p>ἀποτυγχάνω, ἀποτεύξομαι, ἀπέτυχον, to fail in attaining, miss</p>
<p>ἀτυχής, -ές, unfortunate</p>
<p>περιπίπτω, περιπεσοῦμαι, περιέπεσον, to fall into, encounter + dat.</p>
<p>δυστυχής, -ές, misfortunate, miserable</p>
<p>πενία, -ας, ἡ, poverty, need</p>
<p>δυστυχέω, δυστυχήσω, ἐδυστύχησα, to be misfortunate, miserable</p>"
2-2,DCC Vocab,"<p>μετατίθημι, μεταθήσω, μετέθηκα, to transfer</p>
<p>παντελῶς, (adv.) absolutely, completely</p>
<p>ἀτυχέω, ἀτυχήσω, ἠτύχησα, to be unfortunate</p>
<p>οὐδέπω, not yet </p>
<p>ἀφορμάω, ἀφορμήσω, ἀφόρμησα, to have a negative impulse, feel aversion, opp. ὁρμάω</p>
<p>κούφως, (adv.) lightly, nimbly</p>
<p>ὑπεξαίρεσις, -εως, ἡ, a reservation</p>
<p>ἀνειμένως, (adv.) without straining</p>"
